name,test,d-sep,i-sep,saving,dSepTime,iSepTime
Hepar2,"I(ast,ama,irregular_liver)",103,53,51.46,0.0045659542083740234,0.010005950927734375
Hepar2,"I(hbsag,cholesterol,hospital)",126,56,44.44,0.005541086196899414,0.007731914520263672
Hepar2,"I(hepatotoxic,hepatomegaly,pain)",91,33,36.26,0.004476070404052734,0.005920886993408203
Hepar2,"I(ChHepatitis,ast,triglycerides)",123,66,53.66,0.006983041763305664,0.010979890823364258
Hepar2,"I(irregular_liver,density,hcv_anti)",155,92,59.35,0.006164073944091797,0.011249065399169922
Hepar2,"I(pain_ruq,obesity,THepatitis)",66,14,21.21,0.004130840301513672,0.004172801971435547
Hepar2,"I(Hyperbilirubinemia,inr,ama)",148,83,56.08,0.0075321197509765625,0.01151895523071289
Hepar2,"I(spiders,ggtp,irregular_liver)",166,88,53.01,0.0067670345306396484,0.012250900268554688
Hepar2,"I(diabetes,phosphatase,encephalopathy)",137,81,59.12,0.006290912628173828,0.01119089126586914
Hepar2,"I(pain,platelet,jaundice)",155,92,59.35,0.006085872650146484,0.010895967483520508
Hepar2,"I(platelet,skin,cholesterol)",152,97,63.82,0.007219076156616211,0.012949943542480469
Hepar2,"I(ggtp,ama,spiders)",124,64,51.61,0.005477190017700195,0.010549783706665039
Hepar2,"I(joints,Hyperbilirubinemia,upper_pain)",39,14,35.90,0.0017859935760498047,0.0022780895233154297
Hepar2,"I(le_cells,age,fibrosis)",42,11,26.19,0.002012014389038086,0.003031015396118164
Hepar2,"I(le_cells,hbsag_anti,fat)",42,11,26.19,0.0022711753845214844,0.0026710033416748047
Hepar2,"I(encephalopathy,ggtp,alt)",161,101,62.73,0.00666499137878418,0.012453079223632812
Hepar2,"I(urea,albumin,Steatosis)",146,85,58.22,0.0058650970458984375,0.01020193099975586
Hepar2,"I(hepatomegaly,joints,jaundice)",98,52,53.06,0.0037491321563720703,0.008322954177856445
Hepar2,"I(consciousness,spleen,diabetes)",161,96,59.63,0.007004976272583008,0.015382051467895508
Hepar2,"I(joints,spiders,Cirrhosis)",42,11,26.19,0.0022559165954589844,0.0034360885620117188
Hepar2,"I(injections,ESR,hepatotoxic)",133,58,43.61,0.0055620670318603516,0.007299900054931641
Hepar2,"I(platelet,le_cells,age)",132,67,50.76,0.0048868656158447266,0.008774042129516602
Hepar2,"I(surgery,injections,fibrosis)",61,19,31.15,0.0028340816497802734,0.0028150081634521484
Hepar2,"I(fat,irregular_liver,edge)",137,67,48.91,0.006963014602661133,0.00859689712524414
Hepar2,"I(itching,encephalopathy,ama)",144,89,61.81,0.006311178207397461,0.011209964752197266
Hepar2,"I(upper_pain,fibrosis,hbsag)",66,32,48.48,0.0035059452056884766,0.005705118179321289
Hepar2,"I(joints,palms,nausea)",42,11,26.19,0.0031778812408447266,0.0038220882415771484
Hepar2,"I(upper_pain,ast,ggtp)",126,70,55.56,0.006741046905517578,0.010751962661743164
Hepar2,"I(ast,pain,jaundice)",103,59,57.28,0.0044708251953125,0.011607170104980469
Hepar2,"I(fibrosis,ggtp,transfusion)",145,65,44.83,0.006412982940673828,0.010133981704711914
Hepar2,"I(skin,proteins,edge)",143,83,58.04,0.00807809829711914,0.011950969696044922
Hepar2,"I(bleeding,sex,transfusion)",130,77,59.23,0.00516819953918457,0.014725923538208008
Hepar2,"I(alt,nausea,jaundice)",107,65,60.75,0.005129098892211914,0.010560989379882812
Hepar2,"I(ama,ast,palms)",42,11,26.19,0.003103971481323242,0.004163980484008789
Hepar2,"I(urea,hbc_anti,irregular_liver)",140,81,57.86,0.007441043853759766,0.010904073715209961
Hepar2,"I(carcinoma,encephalopathy,hepatomegaly)",142,88,61.97,0.0057430267333984375,0.011050939559936523
Hepar2,"I(ascites,fat,fibrosis)",114,55,48.25,0.004331111907958984,0.007412910461425781
Hepar2,"I(transfusion,upper_pain,Hyperbilirubinemia)",60,13,21.67,0.0025730133056640625,0.001603841781616211
Hepar2,"I(bilirubin,ast,hepatalgia)",158,99,62.66,0.007551908493041992,0.015213966369628906
Hepar2,"I(sex,amylase,PBC)",26,5,19.23,0.0018219947814941406,0.001232147216796875
Hepar2,"I(ggtp,PBC,urea)",111,61,54.95,0.004935026168823242,0.01017308235168457
Hepar2,"I(spleen,carcinoma,encephalopathy)",154,94,61.04,0.006273984909057617,0.012417078018188477
Hepar2,"I(urea,edge,hospital)",146,85,58.22,0.006223917007446289,0.010245084762573242
Hepar2,"I(hepatomegaly,THepatitis,platelet)",81,42,51.85,0.003281116485595703,0.008411884307861328
Hepar2,"I(nausea,consciousness,hcv_anti)",178,101,56.74,0.007177114486694336,0.012196063995361328
Hepar2,"I(irregular_liver,ESR,jaundice)",153,88,57.52,0.005831003189086914,0.01116800308227539
Hepar2,"I(skin,consciousness,age)",153,98,64.05,0.0065920352935791016,0.011749982833862305
Hepar2,"I(phosphatase,ascites,hbeag)",129,76,58.91,0.0074231624603271484,0.013167858123779297
Hepar2,"I(diabetes,nausea,injections)",36,2,5.56,0.002074003219604492,0.0006988048553466797
Hepar2,"I(surgery,itching,PBC)",147,85,57.82,0.006693840026855469,0.011204957962036133
Hepar2,"I(obesity,itching,bilirubin)",152,90,59.21,0.006857156753540039,0.012171030044555664
Hepar2,"I(fibrosis,THepatitis,hbsag_anti)",74,26,35.14,0.003181934356689453,0.004229068756103516
Hepar2,"I(ggtp,inr,hepatotoxic)",141,84,59.57,0.0071599483489990234,0.016090869903564453
Hepar2,"I(pain,hepatotoxic,alcohol)",44,15,34.09,0.0016820430755615234,0.0028841495513916016
Hepar2,"I(consciousness,hospital,urea)",132,71,53.79,0.00459599494934082,0.008970975875854492
Hepar2,"I(PBC,hepatomegaly,platelet)",104,51,49.04,0.004058122634887695,0.008341789245605469
Hepar2,"I(transfusion,irregular_liver,pain_ruq)",134,68,50.75,0.005883932113647461,0.010927200317382812
Hepar2,"I(choledocholithotomy,spiders,ast)",136,71,52.21,0.006271839141845703,0.009048938751220703
Hepar2,"I(hbsag,ggtp,hcv_anti)",135,65,48.15,0.006219148635864258,0.009573936462402344
Hepar2,"I(Hyperbilirubinemia,triglycerides,THepatitis)",35,4,11.43,0.0018110275268554688,0.0014259815216064453
Hepar2,"I(itching,fatigue,fat)",154,89,57.79,0.0063021183013916016,0.013216018676757812
Hepar2,"I(joints,nausea,urea)",42,16,38.10,0.0019130706787109375,0.003320932388305664
Hepar2,"I(anorexia,fibrosis,platelet)",60,22,36.67,0.0031948089599609375,0.0052738189697265625
Hepar2,"I(cholesterol,age,hepatotoxic)",109,43,39.45,0.004353046417236328,0.006608009338378906
Hepar2,"I(ChHepatitis,le_cells,edge)",73,31,42.47,0.003084897994995117,0.005296945571899414
Hepar2,"I(spleen,skin,consciousness)",160,104,65.00,0.007360935211181641,0.026959896087646484
Hepar2,"I(ascites,hbsag_anti,hbc_anti)",124,71,57.26,0.005033016204833984,0.008291006088256836
Hepar2,"I(triglycerides,flatulence,ascites)",54,21,38.89,0.002501964569091797,0.0035359859466552734
Hepar2,"I(spiders,urea,cholesterol)",155,93,60.00,0.005864143371582031,0.011181831359863281
Hepar2,"I(injections,ascites,itching)",137,75,54.74,0.007256984710693359,0.009756088256835938
Hepar2,"I(irregular_liver,gallstones,pain)",104,45,43.27,0.003688812255859375,0.006721019744873047
Hepar2,"I(hbsag,obesity,vh_amn)",67,24,35.82,0.003033161163330078,0.0035538673400878906
Hepar2,"I(joints,pressure_ruq,PBC)",108,42,38.89,0.0049169063568115234,0.005536079406738281
Hepar2,"I(hbeag,hepatalgia,hbc_anti)",66,25,37.88,0.0037229061126708984,0.0055332183837890625
Hepar2,"I(hospital,pressure_ruq,pain)",110,48,43.64,0.005053043365478516,0.005800008773803711
Hepar2,"I(inr,triglycerides,diabetes)",130,67,51.54,0.005326986312866211,0.010761022567749023
Hepar2,"I(irregular_liver,itching,edema)",155,91,58.71,0.006968021392822266,0.011519908905029297
Hepar2,"I(vh_amn,upper_pain,ast)",45,15,33.33,0.001928091049194336,0.003859996795654297
Hepar2,"I(hbeag,upper_pain,ESR)",67,26,38.81,0.0029358863830566406,0.0056610107421875
Hepar2,"I(pain,alt,hbsag_anti)",44,15,34.09,0.004559993743896484,0.005177021026611328
Hepar2,"I(pain_ruq,obesity,pain)",66,18,27.27,0.0030279159545898438,0.0042459964752197266
Hepar2,"I(hepatomegaly,bleeding,cholesterol)",150,96,64.00,0.009418010711669922,0.013623952865600586
Hepar2,"I(bilirubin,Hyperbilirubinemia,edge)",133,75,56.39,0.005117893218994141,0.009679079055786133
Hepar2,"I(hepatotoxic,hbsag_anti,hbc_anti)",15,2,13.33,0.001249074935913086,0.0015687942504882812
Hepar2,"I(choledocholithotomy,ESR,Steatosis)",135,58,42.96,0.005810976028442383,0.007621049880981445
Hepar2,"I(sex,platelet,inr)",156,88,56.41,0.0062160491943359375,0.014103889465332031
Hepar2,"I(triglycerides,itching,anorexia)",161,93,57.76,0.007473945617675781,0.011703014373779297
Hepar2,"I(amylase,jaundice,alcohol)",145,89,61.38,0.009042024612426758,0.011683940887451172
Hepar2,"I(obesity,ggtp,hbc_anti)",146,67,45.89,0.00630497932434082,0.009855031967163086
Hepar2,"I(fat,hospital,injections)",55,8,14.55,0.0023920536041259766,0.0011320114135742188
Hepar2,"I(proteins,injections,bilirubin)",116,63,54.31,0.004137992858886719,0.008173942565917969
Hepar2,"I(upper_pain,jaundice,phosphatase)",145,93,64.14,0.009287118911743164,0.013231039047241211
Hepar2,"I(edema,fatigue,hospital)",135,71,52.59,0.005357980728149414,0.009837150573730469
Hepar2,"I(transfusion,diabetes,bleeding)",59,32,54.24,0.0027000904083251953,0.0046770572662353516
Hepar2,"I(ESR,consciousness,itching)",134,91,67.91,0.0075528621673583984,0.014165163040161133
Hepar2,"I(le_cells,albumin,hepatomegaly)",42,14,33.33,0.0031290054321289062,0.00368499755859375
Hepar2,"I(pain_ruq,edge,joints)",144,77,53.47,0.006078004837036133,0.009128093719482422
Hepar2,"I(encephalopathy,fibrosis,alcoholism)",89,49,55.06,0.003538846969604492,0.006417989730834961
Hepar2,"I(injections,gallstones,Hyperbilirubinemia)",52,6,11.54,0.002363920211791992,0.00102996826171875
Hepar2,"I(cholesterol,ggtp,triglycerides)",140,70,50.00,0.006534099578857422,0.00987696647644043
Hepar2,"I(anorexia,hbeag,age)",60,9,15.00,0.0029489994049072266,0.002808809280395508
Hepar2,"I(alcoholism,ggtp,Cirrhosis)",144,78,54.17,0.007035017013549805,0.015494108200073242
Hepar2,"I(hbc_anti,transfusion,edema)",70,38,54.29,0.0032279491424560547,0.00537109375
Hepar2,"I(cholesterol,transfusion,Hyperbilirubinemia)",114,48,42.11,0.004490852355957031,0.00710296630859375
Hepar2,"I(RHepatitis,phosphatase,hcv_anti)",134,75,55.97,0.005973100662231445,0.010267972946166992
Hepar2,"I(alcohol,edge,PBC)",125,66,52.80,0.005091190338134766,0.007781982421875
Hepar2,"I(palms,hcv_anti,density)",119,67,56.30,0.0046269893646240234,0.008807897567749023
Hepar2,"I(hcv_anti,palms,Cirrhosis)",127,66,51.97,0.006468057632446289,0.00848698616027832
Hepar2,"I(pain,THepatitis,Cirrhosis)",44,15,34.09,0.0017769336700439453,0.0029730796813964844
Hepar2,"I(bilirubin,THepatitis,jaundice)",141,78,55.32,0.004856109619140625,0.01085805892944336
Hepar2,"I(gallstones,density,nausea)",166,92,55.42,0.006043910980224609,0.010152101516723633
Hepar2,"I(ESR,proteins,triglycerides)",142,80,56.34,0.005949974060058594,0.009980916976928711
Hepar2,"I(nausea,palms,diabetes)",150,75,50.00,0.005606889724731445,0.009379148483276367
Hepar2,"I(triglycerides,hospital,spiders)",54,21,38.89,0.002270936965942383,0.0034940242767333984
Hepar2,"I(fatigue,choledocholithotomy,itching)",84,40,47.62,0.0034079551696777344,0.008349895477294922
Hepar2,"I(alcoholism,hbc_anti,transfusion)",45,1,2.22,0.0024061203002929688,0.0009100437164306641
Hepar2,"I(itching,jaundice,density)",149,94,63.09,0.007164955139160156,0.01594376564025879
Hepar2,"I(fat,platelet,hbc_anti)",160,84,52.50,0.006067037582397461,0.00972604751586914
Hepar2,"I(hepatalgia,carcinoma,Hyperbilirubinemia)",159,90,56.60,0.00631403923034668,0.011749982833862305
Hepar2,"I(itching,triglycerides,Steatosis)",138,78,56.52,0.00533294677734375,0.010812044143676758
Hepar2,"I(PBC,bilirubin,Cirrhosis)",147,79,53.74,0.006579875946044922,0.01106405258178711
Hepar2,"I(edema,ama,bleeding)",111,59,53.15,0.0041599273681640625,0.007954120635986328
Hepar2,"I(RHepatitis,palms,pain)",25,3,12.00,0.0016880035400390625,0.002056121826171875
Hepar2,"I(spiders,albumin,bleeding)",125,73,58.40,0.0051670074462890625,0.009665966033935547
Hepar2,"I(palms,proteins,ESR)",124,67,54.03,0.006994009017944336,0.009836912155151367
Hepar2,"I(amylase,flatulence,bilirubin)",56,28,50.00,0.002441883087158203,0.004751920700073242
Hepar2,"I(ascites,itching,vh_amn)",157,93,59.24,0.007149934768676758,0.011493206024169922
Hepar2,"I(pressure_ruq,irregular_liver,le_cells)",152,76,50.00,0.005786895751953125,0.00947713851928711
Hepar2,"I(ast,flatulence,proteins)",104,54,51.92,0.004464864730834961,0.009099006652832031
Hepar2,"I(urea,irregular_liver,Hyperbilirubinemia)",146,86,58.90,0.0069010257720947266,0.010551214218139648
Hepar2,"I(diabetes,THepatitis,edge)",36,14,38.89,0.0018310546875,0.002866029739379883
Hepar2,"I(carcinoma,hbsag_anti,alcohol)",139,79,56.83,0.005569934844970703,0.009122133255004883
Hepar2,"I(diabetes,age,spleen)",36,15,41.67,0.001962900161743164,0.0038449764251708984
Hepar2,"I(cholesterol,fatigue,skin)",134,80,59.70,0.007595062255859375,0.011266946792602539
Hepar2,"I(pain_ruq,hepatotoxic,transfusion)",69,16,23.19,0.0028829574584960938,0.0028960704803466797
Hepar2,"I(nausea,PBC,bilirubin)",60,25,41.67,0.0023598670959472656,0.007014036178588867
Hepar2,"I(inr,joints,upper_pain)",143,75,52.45,0.0051021575927734375,0.011301040649414062
Hepar2,"I(hbc_anti,spleen,hbeag)",135,76,56.30,0.0063478946685791016,0.010078191757202148
Hepar2,"I(carcinoma,RHepatitis,upper_pain)",128,64,50.00,0.004949092864990234,0.008738994598388672
Hepar2,"I(palms,irregular_liver,albumin)",125,66,52.80,0.00501704216003418,0.007844924926757812
Hepar2,"I(transfusion,Cirrhosis,ChHepatitis)",97,46,47.42,0.004372119903564453,0.0069370269775390625
Hepar2,"I(transfusion,carcinoma,albumin)",158,81,51.27,0.007797956466674805,0.00991201400756836
Hepar2,"I(pain,phosphatase,RHepatitis)",44,15,34.09,0.0030281543731689453,0.004072904586791992
Hepar2,"I(urea,alt,hepatalgia)",161,101,62.73,0.007035970687866211,0.013384103775024414
Hepar2,"I(diabetes,RHepatitis,skin)",36,18,50.00,0.001748800277709961,0.003648042678833008
Hepar2,"I(sex,inr,triglycerides)",153,80,52.29,0.00705718994140625,0.010537862777709961
Hepar2,"I(inr,ast,ascites)",142,82,57.75,0.007043123245239258,0.01500701904296875
Hepar2,"I(sex,choledocholithotomy,upper_pain)",26,1,3.85,0.0016019344329833984,0.0004341602325439453
Hepar2,"I(alcohol,albumin,fatigue)",125,69,55.20,0.005120992660522461,0.00843501091003418
Hepar2,"I(skin,spleen,injections)",159,95,59.75,0.006657123565673828,0.01578998565673828
Hepar2,"I(joints,diabetes,ast)",42,11,26.19,0.0023360252380371094,0.004293918609619141
Hepar2,"I(hcv_anti,fatigue,phosphatase)",101,56,55.45,0.005024909973144531,0.008702993392944336
Hepar2,"I(bleeding,ast,pain)",146,97,66.44,0.0072901248931884766,0.01653289794921875
Hepar2,"I(vh_amn,injections,transfusion)",45,1,2.22,0.0025010108947753906,0.0009369850158691406
Hepar2,"I(hepatomegaly,density,transfusion)",164,98,59.76,0.006580829620361328,0.013194799423217773
Hepar2,"I(edema,ggtp,fatigue)",166,91,54.82,0.006345987319946289,0.014870166778564453
Hepar2,"I(injections,gallstones,pain)",52,6,11.54,0.0021970272064208984,0.0011010169982910156
Hepar2,"I(ascites,joints,consciousness)",113,59,52.21,0.004448890686035156,0.0072460174560546875
Hepar2,"I(hbeag,pain_ruq,hcv_anti)",66,25,37.88,0.004971981048583984,0.0039000511169433594
Hepar2,"I(ESR,fibrosis,edema)",118,64,54.24,0.004808902740478516,0.012221813201904297
Hepar2,"I(hepatotoxic,hcv_anti,proteins)",15,2,13.33,0.0015289783477783203,0.0020530223846435547
Hepar2,"I(hepatotoxic,diabetes,carcinoma)",15,2,13.33,0.0010259151458740234,0.0015549659729003906
Hepar2,"I(diabetes,jaundice,vh_amn)",152,90,59.21,0.006880998611450195,0.01052403450012207
Hepar2,"I(skin,bilirubin,density)",2,2,100.00,0.0023610591888427734,0.004464864730834961
Hepar2,"I(encephalopathy,hcv_anti,skin)",139,87,62.59,0.00734400749206543,0.010438919067382812
Hepar2,"I(irregular_liver,age,amylase)",111,52,46.85,0.003957986831665039,0.007139921188354492
Hepar2,"I(nausea,triglycerides,albumin)",79,33,41.77,0.0043528079986572266,0.007750988006591797
Hepar2,"I(vh_amn,fibrosis,hepatalgia)",66,30,45.45,0.0038709640502929688,0.005530118942260742
Hepar2,"I(fat,le_cells,alcoholism)",55,7,12.73,0.0027060508728027344,0.0011000633239746094
Hepar2,"I(Hyperbilirubinemia,fatigue,upper_pain)",35,4,11.43,0.002351999282836914,0.0017549991607666016
Hepar2,"I(hospital,ggtp,palms)",142,78,54.93,0.006308078765869141,0.011452913284301758
Hepar2,"I(hbeag,hcv_anti,gallstones)",71,30,42.25,0.003632068634033203,0.004209995269775391
Hepar2,"I(injections,platelet,encephalopathy)",157,87,55.41,0.0058269500732421875,0.010977029800415039
Hepar2,"I(edema,anorexia,phosphatase)",129,67,51.94,0.004631996154785156,0.008797168731689453
Hepar2,"I(alcoholism,pressure_ruq,RHepatitis)",45,1,2.22,0.002559185028076172,0.0008947849273681641
Hepar2,"I(fatigue,consciousness,THepatitis)",166,96,57.83,0.0063669681549072266,0.013915061950683594
Hepar2,"I(pain,itching,transfusion)",159,93,58.49,0.0083770751953125,0.010977029800415039
Hepar2,"I(vh_amn,upper_pain,nausea)",45,1,2.22,0.0023431777954101562,0.0006759166717529297
Hepar2,"I(age,hospital,triglycerides)",26,1,3.85,0.0012879371643066406,0.0004711151123046875
Hepar2,"I(edge,pressure_ruq,amylase)",148,75,50.68,0.005508899688720703,0.009514093399047852
Hepar2,"I(ast,proteins,bleeding)",113,67,59.29,0.005493879318237305,0.010747194290161133
Hepar2,"I(fatigue,proteins,ChHepatitis)",132,71,53.79,0.005430936813354492,0.009644031524658203
Hepar2,"I(urea,edge,amylase)",146,85,58.22,0.005920886993408203,0.010762929916381836
Hepar2,"I(platelet,hepatomegaly,hbsag_anti)",151,86,56.95,0.00592803955078125,0.012334823608398438
Hepar2,"I(ast,spiders,irregular_liver)",114,64,56.14,0.005425930023193359,0.010105133056640625
Hepar2,"I(inr,RHepatitis,proteins)",127,64,50.39,0.006734132766723633,0.011192083358764648
Hepar2,"I(ama,ChHepatitis,amylase)",42,11,26.19,0.0018968582153320312,0.0023331642150878906
Hepar2,"I(injections,flatulence,triglycerides)",60,13,21.67,0.002579212188720703,0.0020079612731933594
Hepar2,"I(hbsag_anti,PBC,Cirrhosis)",68,37,54.41,0.003011941909790039,0.005060911178588867
Hepar2,"I(jaundice,hbeag,hepatalgia)",138,85,61.59,0.005388975143432617,0.010694026947021484
Hepar2,"I(bleeding,urea,choledocholithotomy)",152,104,68.42,0.006819963455200195,0.012868165969848633
Hepar2,"I(injections,bleeding,proteins)",145,84,57.93,0.007173061370849609,0.012902021408081055
Hepar2,"I(alcohol,carcinoma,THepatitis)",149,82,55.03,0.00580596923828125,0.012081146240234375
Hepar2,"I(le_cells,RHepatitis,pressure_ruq)",42,13,30.95,0.0018200874328613281,0.0024318695068359375
Hepar2,"I(platelet,amylase,hepatomegaly)",130,70,53.85,0.004857063293457031,0.011327981948852539
Hepar2,"I(spleen,sex,alcohol)",120,59,49.17,0.004675149917602539,0.009268999099731445
Hepar2,"I(ggtp,pain_ruq,alcoholism)",128,59,46.09,0.005520820617675781,0.010835886001586914
Hepar2,"I(hbsag,proteins,consciousness)",127,70,55.12,0.005090951919555664,0.008816003799438477
Hepar2,"I(spiders,density,transfusion)",155,90,58.06,0.007242918014526367,0.011392831802368164
Hepar2,"I(obesity,spleen,surgery)",137,76,55.47,0.0057849884033203125,0.009361028671264648
Hepar2,"I(albumin,pressure_ruq,obesity)",148,75,50.68,0.0058939456939697266,0.009988069534301758
Hepar2,"I(sex,hepatomegaly,platelet)",91,47,51.65,0.0042629241943359375,0.007850885391235352
Hepar2,"I(amylase,obesity,pain)",55,7,12.73,0.002313852310180664,0.0011138916015625
Hepar2,"I(fat,spleen,ascites)",146,76,52.05,0.006022930145263672,0.010489940643310547
Hepar2,"I(palms,fatigue,surgery)",135,71,52.59,0.0055789947509765625,0.01024007797241211
Hepar2,"I(urea,hepatalgia,alt)",161,100,62.11,0.0066149234771728516,0.013267040252685547
Hepar2,"I(choledocholithotomy,triglycerides,alcoholism)",57,7,12.28,0.002485036849975586,0.0013570785522460938
Hepar2,"I(alcohol,albumin,phosphatase)",125,70,56.00,0.005254030227661133,0.008755922317504883
Hepar2,"I(consciousness,age,upper_pain)",132,71,53.79,0.004909992218017578,0.009396076202392578
Hepar2,"I(edema,pain_ruq,hepatalgia)",137,70,51.09,0.005327939987182617,0.009327888488769531
Hepar2,"I(albumin,le_cells,fat)",111,52,46.85,0.004230976104736328,0.007827043533325195
Hepar2,"I(density,RHepatitis,hcv_anti)",132,73,55.30,0.006526947021484375,0.010421991348266602
Hepar2,"I(Hyperbilirubinemia,pain_ruq,hbsag)",81,22,27.16,0.003309965133666992,0.003506898880004883
Hepar2,"I(surgery,ama,hbsag)",47,6,12.77,0.0022430419921875,0.0016939640045166016
Hepar2,"I(phosphatase,itching,joints)",160,97,60.62,0.0074160099029541016,0.014167070388793945
Hepar2,"I(hepatomegaly,sex,transfusion)",81,23,28.40,0.0033240318298339844,0.00513005256652832
Hepar2,"I(ggtp,hepatomegaly,spleen)",130,75,57.69,0.0061910152435302734,0.010854959487915039
Hepar2,"I(flatulence,RHepatitis,encephalopathy)",55,25,45.45,0.002521038055419922,0.003906965255737305
Hepar2,"I(amylase,age,hepatomegaly)",55,7,12.73,0.0024521350860595703,0.0014488697052001953
Hepar2,"I(phosphatase,palms,irregular_liver)",126,71,56.35,0.005742073059082031,0.010801076889038086
Hepar2,"I(consciousness,Hyperbilirubinemia,joints)",134,74,55.22,0.0048978328704833984,0.01041412353515625
Hepar2,"I(Steatosis,jaundice,Cirrhosis)",160,90,56.25,0.00740504264831543,0.012251853942871094
Hepar2,"I(pain,triglycerides,skin)",44,21,47.73,0.0018451213836669922,0.003962039947509766
Hepar2,"I(cholesterol,upper_pain,sex)",110,44,40.00,0.004484891891479492,0.006587982177734375
Hepar2,"I(hbsag_anti,phosphatase,pain_ruq)",119,69,57.98,0.006095170974731445,0.01052093505859375
Hepar2,"I(joints,platelet,Hyperbilirubinemia)",154,82,53.25,0.00613093376159668,0.009781122207641602
Hepar2,"I(injections,palms,bilirubin)",134,72,53.73,0.005567073822021484,0.018657922744750977
Hepar2,"I(Steatosis,gallstones,fatigue)",53,11,20.75,0.002318143844604492,0.0025930404663085938
Hepar2,"I(alt,diabetes,cholesterol)",101,53,52.48,0.004427909851074219,0.009632110595703125
Hepar2,"I(irregular_liver,density,anorexia)",155,92,59.35,0.006139039993286133,0.010987997055053711
Win95pts,"I(PrtOn,Problem1,DrvOK)",122,97,79.51,0.007868051528930664,0.008517026901245117
Win95pts,"I(AppDtGnTm,IncmpltPS,GDIIN)",17,7,41.18,0.0012340545654296875,0.0013251304626464844
Win95pts,"I(EMFOK,PrtStatOff,PrtQueue)",29,9,31.03,0.001589059829711914,0.0020749568939208984
Win95pts,"I(PrtFile,AppDtGnTm,FntInstlltn)",51,30,58.82,0.0023810863494873047,0.003304004669189453
Win95pts,"I(DskLocal,AppOK,NtGrbld)",9,1,11.11,0.00047206878662109375,0.0005190372467041016
Win95pts,"I(DataFile,PrtSpool,PrtSel)",18,1,5.56,0.0008289813995361328,0.0003380775451660156
Win95pts,"I(Problem2,Problem1,NetOK)",135,112,82.96,0.008326053619384766,0.009226083755493164
Win95pts,"I(GrphcsRltdDrvrSttngs,PrtStatToner,PrtStatPaper)",4,1,25.00,0.0002980232238769531,0.00037479400634765625
Win95pts,"I(NnTTOK,Problem3,ScrnFntNtPrntrFnt)",49,27,55.10,0.002496004104614258,0.0030019283294677734
Win95pts,"I(PrntPrcssTm,Problem3,FntInstlltn)",16,5,31.25,0.0012769699096679688,0.0014278888702392578
Win95pts,"I(PC2PRT,TnrSpply,HrglssDrtnAftrPrnt)",70,51,72.86,0.0035660266876220703,0.006185054779052734
Win95pts,"I(PrtPaper,PrtMpTPth,AppOK)",4,2,50.00,0.0003161430358886719,0.0003368854522705078
Win95pts,"I(DrvSet,PrtData,DS_LCLOK)",113,89,78.76,0.007451057434082031,0.00865483283996582
Win95pts,"I(IncmpltPS,PrntPrcssTm,FllCrrptdBffr)",36,12,33.33,0.0016770362854003906,0.0023031234741210938
Win95pts,"I(PrntrAccptsTrtyp,HrglssDrtnAftrPrnt,DeskPrntSpd)",3,1,33.33,0.00036406517028808594,0.0005099773406982422
Win95pts,"I(DS_LCLOK,NtGrbld,PrtDataOut)",57,27,47.37,0.0028328895568847656,0.0037779808044433594
Win95pts,"I(CmpltPgPrntd,Problem3,AvlblVrtlMmry)",43,22,51.16,0.0024330615997314453,0.0024788379669189453
Win95pts,"I(FllCrrptdBffr,NnPSGrphc,TstpsTxt)",3,1,33.33,0.00034499168395996094,0.0006477832794189453
Win95pts,"I(PrtDataOut,GDIOUT,PrtQueue)",10,6,60.00,0.0009241104125976562,0.0017850399017333984
Win95pts,"I(NtGrbld,GrbldPS,PrtIcon)",80,37,46.25,0.003715991973876953,0.0046389102935791016
Win95pts,"I(FllCrrptdBffr,TstpsTxt,HrglssDrtnAftrPrnt)",3,1,33.33,0.0003719329833984375,0.0005469322204589844
Win95pts,"I(DS_LCLOK,GrbldPS,PrtSel)",86,43,50.00,0.003935813903808594,0.005135059356689453
Win95pts,"I(AvlblVrtlMmry,PrtOn,NetOK)",14,3,21.43,0.0005738735198974609,0.0010080337524414062
Win95pts,"I(DrvSet,EMFOK,PrtStatPaper)",7,1,14.29,0.0006060600280761719,0.0005159378051757812
Win95pts,"I(PrtMpTPth,PrtFile,PrtSel)",5,1,20.00,0.0010800361633300781,0.0011000633239746094
Win95pts,"I(PSERRMEM,PrtData,GDIOUT)",14,6,42.86,0.003131866455078125,0.003793954849243164
Win95pts,"I(PTROFFLINE,IncmpltPS,DrvOK)",7,1,14.29,0.0007779598236083984,0.0005970001220703125
Win95pts,"I(Problem5,PrtStatToner,Problem2)",29,16,55.17,0.001644134521484375,0.0023908615112304688
Win95pts,"I(PrtFile,PSERRMEM,NetPrint)",51,30,58.82,0.002363920211791992,0.003426074981689453
Win95pts,"I(PrtStatMem,GDIOUT,NtSpd)",22,5,22.73,0.0015149116516113281,0.0017881393432617188
Win95pts,"I(GrbldOtpt,PrtDataOut,GrbldPS)",82,54,65.85,0.00405120849609375,0.0058438777923583984
Win95pts,"I(ScrnFntNtPrntrFnt,TstpsTxt,PrtDataOut)",3,1,33.33,0.00034117698669433594,0.001096963882446289
Win95pts,"I(LclOK,AppData,DeskPrntSpd)",15,5,33.33,0.0008938312530517578,0.0012691020965576172
Win95pts,"I(PrntrAccptsTrtyp,NnTTOK,PrtSel)",3,1,33.33,0.00034499168395996094,0.0005450248718261719
